CustomerId,TotalAmount,AvgAmount,StdAmount,MinAmount,MaxAmount,TransactionCount,TotalValue,AvgValue,AvgHour,AvgDay,AvgMonth,UniqueProducts,FraudCount,TopProductCategory,TopChannelId,TopProviderId,Recency,Frequency,Monetary,is_high_risk
CustomerId_1875,531180.6,6249.1835294117645,8572.000035342742,-5000.0,20000.0,85,776850.0,9139.411764705883,8.258823529411766,16.870588235294118,7.6,5,0.0,financial_services,ChannelId_3,ProviderId_6,6,85,531180.6,0
CustomerId_1876,11000.0,3666.6666666666665,3785.9388972001825,1000.0,8000.0,3,11000.0,3666.6666666666665,14.333333333333334,21.333333333333332,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_3,39,3,11000.0,1
CustomerId_1877,179320.0,10548.235294117647,16995.225062975085,-5000.0,70000.0,17,210290.0,12370.0,13.588235294117647,19.823529411764707,1.588235294117647,5,0.0,financial_services,ChannelId_3,ProviderId_6,6,17,179320.0,0
CustomerId_1879,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,9.0,19.0,11.0,1,0.0,airtime,ChannelId_3,ProviderId_1,74,1,1000.0,1
CustomerId_1881,189000.0,6750.0,5528.545451998637,-5000.0,10000.0,28,231000.0,8250.0,14.714285714285714,19.5,10.214285714285714,3,0.0,financial_services,ChannelId_3,ProviderId_5,6,28,189000.0,0
CustomerId_1882,6500.0,1625.0,2250.0,500.0,5000.0,4,6500.0,1625.0,13.75,23.0,1.0,3,0.0,airtime,ChannelId_3,ProviderId_5,6,4,6500.0,0
CustomerId_1884,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,13.0,3.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_1,59,1,10000.0,1
CustomerId_1885,150000.0,150000.0,0.0,150000.0,150000.0,1,150000.0,150000.0,9.0,15.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,17,1,150000.0,0
CustomerId_1886,7000.0,2333.3333333333335,6658.328118479393,-2000.0,10000.0,3,17000.0,5666.666666666667,8.0,26.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,37,3,7000.0,1
CustomerId_1887,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,18.0,19.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_1,43,1,1000.0,1
CustomerId_1888,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,20.0,12.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,50,1,10000.0,1
CustomerId_1889,308150.4,5312.937931034483,7711.450046745313,-5000.0,35000.0,58,407408.0,7024.275862068966,10.120689655172415,17.79310344827586,7.568965517241379,7,0.0,financial_services,ChannelId_3,ProviderId_6,2,58,308150.4,0
CustomerId_1891,2008840.0,182621.81818181818,602758.2432421506,-1000.0,2000000.0,11,2011160.0,182832.72727272726,9.090909090909092,29.363636363636363,12.0,5,1.0,financial_services,ChannelId_3,ProviderId_4,32,11,2008840.0,1
CustomerId_1895,10948.0,842.1538461538462,931.6349290498081,-100.0,2500.0,13,11452.0,880.9230769230769,12.384615384615385,18.384615384615383,11.0,5,0.0,financial_services,ChannelId_3,ProviderId_3,71,13,10948.0,1
CustomerId_1898,200000.0,3636.3636363636365,5478.928106724271,-5000.0,10000.0,55,282400.0,5134.545454545455,11.636363636363637,19.381818181818183,9.127272727272727,4,0.0,airtime,ChannelId_3,ProviderId_6,6,55,200000.0,0
CustomerId_1899,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000.0,6400.0,18.0,25.0,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,6,5,20000.0,0
CustomerId_1900,30000.0,30000.0,0.0,30000.0,30000.0,1,30000.0,30000.0,14.0,5.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,26,1,30000.0,0
CustomerId_1901,60000.0,4615.384615384615,6357.914510519697,-5000.0,10000.0,13,92000.0,7076.923076923077,11.461538461538462,17.46153846153846,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_6,7,13,60000.0,0
CustomerId_1903,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,21.0,24.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,7,1,10000.0,0
CustomerId_1906,190795.0,4437.093023255814,12593.765968798009,-5000.0,60000.0,43,213355.0,4961.7441860465115,13.511627906976743,17.930232558139537,10.581395348837209,7,0.0,financial_services,ChannelId_3,ProviderId_6,18,43,190795.0,0
CustomerId_1907,11000.0,5500.0,6363.961030678927,1000.0,10000.0,2,11000.0,5500.0,17.5,27.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,65,2,11000.0,1
CustomerId_1908,128387.0,844.6513157894736,1376.9323292026936,-125.0,10000.0,152,132137.0,869.3223684210526,11.993421052631579,18.342105263157894,11.269736842105264,6,0.0,financial_services,ChannelId_3,ProviderId_6,14,152,128387.0,0
CustomerId_1911,5216371.0,127228.56097560975,129111.61773017347,-3920.0,280000.0,41,5379179.0,131199.48780487804,13.195121951219512,15.853658536585366,1.0,8,0.0,tv,ChannelId_1,ProviderId_3,8,41,5216371.0,0
CustomerId_1913,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,14.0,28.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,64,1,500.0,1
CustomerId_1914,10750.0,2150.0,2642.4420523447625,-200.0,5000.0,5,11250.0,2250.0,7.6,28.4,11.0,4,0.0,financial_services,ChannelId_3,ProviderId_4,64,5,10750.0,1
CustomerId_1915,4624.0,420.3636363636364,7991.784872889501,-10000.0,17000.0,11,63824.0,5802.181818181818,10.363636363636363,4.0,4.0,6,0.0,airtime,ChannelId_5,ProviderId_4,21,11,4624.0,0
CustomerId_1916,4965.0,496.5,669.6269691236888,-1000.0,1000.0,10,7035.0,703.5,16.5,22.6,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_3,8,10,4965.0,0
CustomerId_1917,320000.0,45714.28571428572,62988.66111111926,-5000.0,160000.0,7,330000.0,47142.857142857145,11.285714285714286,11.285714285714286,7.285714285714286,5,0.0,ticket,ChannelId_3,ProviderId_6,24,7,320000.0,0
CustomerId_1918,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,16.0,10.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_5,52,1,500.0,1
CustomerId_1919,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000.0,6200.0,15.0,28.0,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,34,5,19000.0,1
CustomerId_1925,58175.0,1292.7777777777778,2405.5368318724513,-1000.0,15000.0,45,61025.0,1356.111111111111,13.533333333333333,14.733333333333333,1.0,6,0.0,financial_services,ChannelId_3,ProviderId_5,13,45,58175.0,0
CustomerId_1927,18800.0,4700.0,6128.621378417825,-1000.0,10000.0,4,21200.0,5300.0,10.0,12.0,1.0,3,0.0,financial_services,ChannelId_2,ProviderId_4,19,4,18800.0,0
CustomerId_1928,900.0,300.0,606.2177826491071,-50.0,1000.0,3,1100.0,366.6666666666667,15.333333333333334,16.666666666666668,1.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,14,3,900.0,0
CustomerId_1929,349617.0,2378.3469387755104,4971.096978869918,-5000.0,26000.0,147,370568.0,2520.8707482993195,10.673469387755102,26.027210884353742,1.0748299319727892,8,0.0,financial_services,ChannelId_3,ProviderId_6,1,147,349617.0,0
CustomerId_1930,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,18.0,28.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,34,6,19000.0,1
CustomerId_1931,20000.0,3333.3333333333335,6088.2400303098,-5000.0,10000.0,6,32000.0,5333.333333333333,10.0,11.0,1.0,4,0.0,airtime,ChannelId_3,ProviderId_6,20,6,20000.0,0
CustomerId_1932,29150.0,910.9375,2282.568388368823,-5000.0,11000.0,32,41180.0,1286.875,17.0625,13.0,11.59375,5,0.0,airtime,ChannelId_3,ProviderId_4,45,32,29150.0,1
CustomerId_1935,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,18.0,4.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,58,1,1000.0,1
CustomerId_1937,234058.0,3715.2063492063494,6834.155346159678,-5000.0,24000.0,63,335942.0,5332.412698412699,13.507936507936508,17.41269841269841,7.634920634920635,5,0.0,airtime,ChannelId_3,ProviderId_6,3,63,234058.0,0
CustomerId_1938,73727.0,1117.0757575757575,2206.632333604979,-2055.0,10000.0,66,84961.0,1287.2878787878788,13.106060606060606,10.787878787878787,10.0,5,0.0,financial_services,ChannelId_3,ProviderId_4,20,66,73727.0,0
CustomerId_1942,2900.0,414.2857142857143,796.1963146288555,-1000.0,1000.0,7,5100.0,728.5714285714286,13.714285714285714,16.857142857142858,7.285714285714286,2,0.0,airtime,ChannelId_3,ProviderId_1,27,7,2900.0,0
CustomerId_1943,55890.0,1074.8076923076924,3903.89222086068,-5000.0,10000.0,52,147110.0,2829.0384615384614,14.192307692307692,16.692307692307693,10.211538461538462,4,0.0,airtime,ChannelId_3,ProviderId_6,15,52,55890.0,0
CustomerId_1944,69000.0,17250.0,25368.944269191285,-11000.0,50000.0,4,91330.0,22832.5,19.5,19.25,1.0,2,0.0,financial_services,ChannelId_3,ProviderId_1,2,4,69000.0,0
CustomerId_1945,6850.0,1712.5,2786.388044284811,-1000.0,5000.0,4,9150.0,2287.5,9.0,20.0,1.0,2,0.0,airtime,ChannelId_2,ProviderId_1,12,4,6850.0,0
CustomerId_1946,40000.0,3636.3636363636365,7593.05903141451,-5000.0,11000.0,11,82000.0,7454.545454545455,10.727272727272727,21.363636363636363,1.0,3,0.0,airtime,ChannelId_3,ProviderId_4,5,11,40000.0,0
CustomerId_1947,164530.0,5876.071428571428,18850.028458429388,-100.0,100000.0,28,165470.0,5909.642857142857,12.464285714285714,21.428571428571427,11.0,5,0.0,financial_services,ChannelId_3,ProviderId_4,68,28,164530.0,1
CustomerId_1950,39000.0,4333.333333333333,6442.049363362563,-5000.0,10000.0,9,61000.0,6777.777777777777,15.11111111111111,20.22222222222222,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_6,34,9,39000.0,1
CustomerId_1951,2000.0,1000.0,0.0,1000.0,1000.0,2,2000.0,1000.0,19.5,6.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,25,2,2000.0,0
CustomerId_1956,37260.0,1490.4,2802.932214663779,-1000.0,10000.0,25,40740.0,1629.6,13.0,15.0,1.44,4,0.0,financial_services,ChannelId_3,ProviderId_4,14,25,37260.0,0
CustomerId_1963,14450.0,2408.3333333333335,2165.736980029354,-50.0,5000.0,6,14550.0,2425.0,14.0,17.0,11.0,3,0.0,financial_services,ChannelId_3,ProviderId_1,73,6,14450.0,1
CustomerId_1965,106490.0,5070.952380952381,5651.302420470794,-5000.0,10000.0,21,138510.0,6595.714285714285,8.428571428571429,25.38095238095238,7.285714285714286,3,0.0,financial_services,ChannelId_3,ProviderId_5,7,21,106490.0,0
CustomerId_1966,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,11.0,8.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,54,1,10000.0,1
CustomerId_1967,8950.0,1790.0,11258.13039540758,-11000.0,20000.0,5,33050.0,6610.0,16.6,26.6,1.0,2,0.0,airtime,ChannelId_2,ProviderId_4,3,5,8950.0,0
CustomerId_1969,578884.0,5513.1809523809525,20252.140724349723,-5000.0,120000.0,105,625466.0,5956.8190476190475,13.295238095238096,13.8,9.533333333333333,8,0.0,financial_services,ChannelId_3,ProviderId_6,14,105,578884.0,0
CustomerId_1970,13750.0,1964.2857142857142,2484.068283702209,-1000.0,5000.0,7,16250.0,2321.4285714285716,12.714285714285714,19.0,8.857142857142858,3,0.0,airtime,ChannelId_3,ProviderId_3,7,7,13750.0,0
CustomerId_1971,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,11.0,28.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,34,6,19000.0,1
CustomerId_1972,-500.0,-250.0,1060.6601717798212,-1000.0,500.0,2,1500.0,750.0,9.0,8.0,1.0,2,0.0,airtime,ChannelId_2,ProviderId_1,24,2,-500.0,0
CustomerId_1974,60000.0,3750.0,8304.697465892421,-5000.0,20000.0,16,122000.0,7625.0,12.6875,20.875,1.0,4,0.0,airtime,ChannelId_3,ProviderId_4,5,16,60000.0,0
CustomerId_1975,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,20.0,21.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,41,6,19000.0,1
CustomerId_1978,20000.0,3333.3333333333335,7814.516406449389,-5000.0,11000.0,6,42000.0,7000.0,16.0,11.0,1.0,3,0.0,airtime,ChannelId_2,ProviderId_4,20,6,20000.0,0
CustomerId_1979,306568.0,1693.745856353591,6898.632414515774,-1250.0,50000.0,181,319567.0,1765.5635359116022,14.187845303867404,15.922651933701658,11.0,7,0.0,airtime,ChannelId_3,ProviderId_6,70,181,306568.0,1
CustomerId_1981,4965.0,620.625,632.0117398321919,-75.0,1500.0,8,5235.0,654.375,7.25,22.0,9.25,3,0.0,financial_services,ChannelId_3,ProviderId_4,30,8,4965.0,0
CustomerId_1983,24000.0,1846.1538461538462,3659.37503421358,-5000.0,10000.0,13,36000.0,2769.230769230769,13.615384615384615,14.0,12.0,4,0.0,airtime,ChannelId_3,ProviderId_6,48,13,24000.0,1
CustomerId_1984,540000.0,540000.0,0.0,540000.0,540000.0,1,540000.0,540000.0,13.0,10.0,1.0,1,1.0,financial_services,ChannelId_3,ProviderId_1,21,1,540000.0,0
CustomerId_1985,56342.0,971.4137931034483,2439.17248718957,-7000.0,8785.0,58,87574.0,1509.896551724138,8.982758620689655,21.06896551724138,10.051724137931034,7,0.0,airtime,ChannelId_3,ProviderId_4,2,58,56342.0,0
CustomerId_1986,-500.0,-250.0,1060.6601717798212,-1000.0,500.0,2,1500.0,750.0,8.0,8.0,1.0,2,0.0,airtime,ChannelId_2,ProviderId_4,24,2,-500.0,0
CustomerId_1987,1876310.6,5330.427840909091,12501.188080555918,-5000.0,120000.0,352,1958490.0,5563.892045454545,12.647727272727273,14.667613636363637,9.715909090909092,6,0.0,financial_services,ChannelId_3,ProviderId_4,1,352,1876310.6,0
CustomerId_1988,1912705.0,79696.04166666667,61491.39269882955,-5000.0,200000.0,24,1934895.0,80620.625,16.25,23.791666666666668,1.0,4,14.0,financial_services,ChannelId_3,ProviderId_3,6,24,1912705.0,0
CustomerId_1990,20000.0,3333.3333333333335,7814.516406449389,-5000.0,11000.0,6,42000.0,7000.0,19.0,11.0,1.0,3,0.0,airtime,ChannelId_2,ProviderId_4,20,6,20000.0,0
CustomerId_1994,2995.0,332.77777777777777,672.4354574562859,-1000.0,1000.0,9,5205.0,578.3333333333334,16.88888888888889,13.444444444444445,1.0,3,0.0,airtime,ChannelId_3,ProviderId_4,8,9,2995.0,0
CustomerId_1995,895442.3,3379.0275471698114,11212.509746194188,-5000.0,102269.0,265,962154.0,3630.769811320755,12.128301886792453,20.422641509433962,9.860377358490567,8,0.0,financial_services,ChannelId_3,ProviderId_6,1,265,895442.3,0
CustomerId_1996,53882.0,3367.625,3765.4440176425405,-1000.0,10000.0,16,60338.0,3771.125,15.625,26.3125,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_6,2,16,53882.0,0
CustomerId_1997,3260.0,652.0,437.62998069145124,-40.0,1000.0,5,3340.0,668.0,13.2,18.2,11.0,4,0.0,financial_services,ChannelId_3,ProviderId_1,73,5,3260.0,1
CustomerId_1999,101500.0,50750.0,69650.01794687493,1500.0,100000.0,2,101500.0,50750.0,8.5,19.0,1.0,2,0.0,airtime,ChannelId_3,ProviderId_1,12,2,101500.0,0
CustomerId_2,-10000.0,-10000.0,0.0,-10000.0,-10000.0,1,10000.0,10000.0,16.0,21.0,11.0,1,0.0,airtime,ChannelId_2,ProviderId_4,71,1,-10000.0,1
CustomerId_2001,9770.0,697.8571428571429,1007.3283672966028,-1000.0,2000.0,14,12230.0,873.5714285714286,9.642857142857142,19.357142857142858,11.0,3,0.0,airtime,ChannelId_2,ProviderId_4,69,14,9770.0,1
CustomerId_2003,7000.0,7000.0,0.0,7000.0,7000.0,1,7000.0,7000.0,19.0,28.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,3,1,7000.0,0
CustomerId_2004,1500.0,750.0,353.5533905932738,500.0,1000.0,2,1500.0,750.0,13.0,13.5,11.5,2,0.0,airtime,ChannelId_3,ProviderId_1,59,2,1500.0,1
CustomerId_2006,720830.0,9611.066666666668,39290.24859466571,-5000.0,300000.0,75,736920.0,9825.6,11.386666666666667,11.106666666666667,11.813333333333333,6,0.0,financial_services,ChannelId_3,ProviderId_6,42,75,720830.0,1
CustomerId_2007,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,7.0,19.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,74,1,500.0,1
CustomerId_2008,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,3.0,23.0,11.0,1,0.0,airtime,ChannelId_3,ProviderId_5,70,1,500.0,1
CustomerId_2009,45000.0,4090.909090909091,5855.844011832034,-5000.0,10000.0,11,67000.0,6090.909090909091,14.727272727272727,21.636363636363637,1.0,4,0.0,airtime,ChannelId_3,ProviderId_6,6,11,45000.0,0
CustomerId_2012,45500.0,2676.470588235294,4558.444006972761,-5000.0,10000.0,17,65500.0,3852.9411764705883,13.588235294117647,16.058823529411764,12.0,3,0.0,airtime,ChannelId_3,ProviderId_6,34,17,45500.0,1
CustomerId_2013,321706.0,2331.2028985507245,7231.005098342435,-14000.0,50000.0,138,615094.0,4457.202898550725,11.956521739130435,20.007246376811594,7.449275362318841,13,0.0,airtime,ChannelId_3,ProviderId_6,1,138,321706.0,0
CustomerId_2014,20000.0,3333.3333333333335,7814.516406449389,-5000.0,11000.0,6,42000.0,7000.0,16.0,11.0,1.0,3,0.0,airtime,ChannelId_2,ProviderId_4,20,6,20000.0,0
CustomerId_2016,14778.0,985.2,1605.44961214697,-1000.0,5000.0,15,17422.0,1161.4666666666667,10.066666666666666,15.333333333333334,11.933333333333334,5,0.0,financial_services,ChannelId_3,ProviderId_4,42,15,14778.0,1
CustomerId_2017,119965.0,1411.3529411764705,5519.083148723256,-1000.0,50000.0,85,127035.0,1494.5294117647059,12.576470588235294,21.823529411764707,1.0,6,0.0,financial_services,ChannelId_3,ProviderId_6,9,85,119965.0,0
CustomerId_2019,2000.0,2000.0,0.0,2000.0,2000.0,1,2000.0,2000.0,10.0,20.0,11.0,1,0.0,airtime,ChannelId_3,ProviderId_1,73,1,2000.0,1
CustomerId_2022,1425.0,356.25,498.48729505708906,-50.0,1000.0,4,1575.0,393.75,9.25,20.0,11.0,2,0.0,airtime,ChannelId_2,ProviderId_4,72,4,1425.0,1
CustomerId_2025,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,17.0,11.0,1.0,3,0.0,airtime,ChannelId_2,ProviderId_4,20,6,19000.0,0
CustomerId_2030,2000.0,2000.0,0.0,2000.0,2000.0,1,2000.0,2000.0,13.0,25.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,6,1,2000.0,0
CustomerId_2032,139000.0,3232.5581395348836,5436.154143467541,-5000.0,10000.0,43,211000.0,4906.976744186047,11.930232558139535,20.767441860465116,5.534883720930233,6,0.0,airtime,ChannelId_3,ProviderId_6,4,43,139000.0,0
CustomerId_2033,78820.0,1231.5625,2076.098891465158,-3500.0,5000.0,64,111321.0,1739.390625,15.109375,17.453125,4.265625,5,0.0,airtime,ChannelId_3,ProviderId_6,1,64,78820.0,0
CustomerId_2034,54000.0,3600.0,4781.661396866753,-5000.0,10000.0,15,76000.0,5066.666666666667,16.8,21.533333333333335,4.666666666666667,5,0.0,financial_services,ChannelId_3,ProviderId_1,6,15,54000.0,0
CustomerId_2035,14700.0,2450.0,4267.317658670374,-1000.0,10000.0,6,17300.0,2883.3333333333335,14.333333333333334,25.666666666666668,1.0,4,0.0,financial_services,ChannelId_2,ProviderId_4,4,6,14700.0,0
CustomerId_2036,50000.0,50000.0,0.0,50000.0,50000.0,1,50000.0,50000.0,5.0,19.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,74,1,50000.0,1
CustomerId_2039,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,16.0,18.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_1,44,1,500.0,1
CustomerId_2041,25480.0,4246.666666666667,4858.916202885852,-500.0,10000.0,6,26520.0,4420.0,11.666666666666666,3.5,6.5,4,0.0,airtime,ChannelId_3,ProviderId_6,28,6,25480.0,0
CustomerId_2042,40000.0,4000.0,7745.966692414834,-5000.0,10000.0,10,80000.0,8000.0,11.5,21.7,1.0,3,0.0,airtime,ChannelId_3,ProviderId_4,5,10,40000.0,0
CustomerId_2046,5000.0,5000.0,0.0,5000.0,5000.0,1,5000.0,5000.0,7.0,25.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,38,1,5000.0,1
CustomerId_2048,-1000.0,-1000.0,0.0,-1000.0,-1000.0,1,1000.0,1000.0,16.0,26.0,1.0,1,0.0,financial_services,ChannelId_2,ProviderId_4,5,1,-1000.0,0
CustomerId_2049,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,10.0,9.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_3,54,1,1000.0,1
CustomerId_2051,260200.0,5003.846153846154,6161.549383020206,-5000.0,10000.0,52,380600.0,7319.2307692307695,12.788461538461538,17.826923076923077,7.903846153846154,5,0.0,financial_services,ChannelId_3,ProviderId_6,6,52,260200.0,0
CustomerId_2052,227404.0,1395.1165644171779,4361.202121332946,-5000.0,27000.0,163,255996.0,1570.5276073619632,12.552147239263803,21.03680981595092,11.257668711656441,8,0.0,airtime,ChannelId_3,ProviderId_6,9,163,227404.0,0
CustomerId_2053,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,19.0,28.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,3,1,1000.0,0
CustomerId_2054,4880.0,610.0,1196.9365659286807,-1000.0,3000.0,8,7120.0,890.0,19.875,29.25,1.0,4,0.0,financial_services,ChannelId_2,ProviderId_4,1,8,4880.0,0
CustomerId_2055,34590.0,2882.5,4208.811373988882,-1000.0,11000.0,12,37410.0,3117.5,8.5,16.25,7.416666666666667,3,0.0,financial_services,ChannelId_3,ProviderId_1,18,12,34590.0,0
CustomerId_2056,42875.0,2143.75,4503.141264717331,-1000.0,20000.0,20,46425.0,2321.25,12.65,19.15,9.25,6,0.0,airtime,ChannelId_3,ProviderId_5,26,20,42875.0,0
CustomerId_2057,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,19.0,21.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,41,6,19000.0,1
CustomerId_2059,1100.0,1100.0,0.0,1100.0,1100.0,1,1100.0,1100.0,7.0,1.0,1.0,1,0.0,airtime,ChannelId_3,ProviderId_6,31,1,1100.0,1
CustomerId_2061,20000.0,2857.1428571428573,5558.1343221315865,-5000.0,10000.0,7,32000.0,4571.428571428572,16.0,25.0,1.0,4,0.0,airtime,ChannelId_3,ProviderId_6,6,7,20000.0,0
CustomerId_2062,39405.0,2627.0,5261.691675280326,-5000.0,10000.0,15,70395.0,4693.0,11.733333333333333,16.2,8.333333333333334,4,0.0,airtime,ChannelId_3,ProviderId_1,1,15,39405.0,0
CustomerId_2063,80000.0,4210.526315789473,6021.525714453485,-5000.0,10000.0,19,122000.0,6421.0526315789475,10.631578947368421,22.473684210526315,6.2105263157894735,4,0.0,airtime,ChannelId_3,ProviderId_6,7,19,80000.0,0
CustomerId_2064,81095.0,2027.375,2984.4223741037868,-350.0,11000.0,40,83705.0,2092.625,15.025,15.5,7.875,7,0.0,financial_services,ChannelId_3,ProviderId_6,5,40,81095.0,0
CustomerId_2065,6900.0,985.7142857142857,837.015673745264,-50.0,2000.0,7,7100.0,1014.2857142857143,8.142857142857142,13.142857142857142,1.0,3,0.0,airtime,ChannelId_3,ProviderId_5,17,7,6900.0,0
CustomerId_2068,246388.0,2463.88,4816.841790420296,-5000.0,20000.0,100,379112.0,3791.12,13.54,17.97,9.06,8,0.0,airtime,ChannelId_3,ProviderId_6,8,100,246388.0,0
CustomerId_2069,139300.0,4643.333333333333,6233.291228574988,-5000.0,20500.0,30,152500.0,5083.333333333333,15.866666666666667,22.7,9.033333333333333,5,0.0,financial_services,ChannelId_3,ProviderId_1,15,30,139300.0,0
CustomerId_2072,110000.0,4583.333333333333,7276.625272907684,-5000.0,11000.0,24,192000.0,8000.0,13.75,22.375,6.041666666666667,3,0.0,airtime,ChannelId_3,ProviderId_4,6,24,110000.0,0
CustomerId_2073,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,5.0,5.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,27,1,1000.0,0
CustomerId_2074,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,19.0,21.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,41,6,19000.0,1
CustomerId_2075,12860.0,1837.142857142857,2096.9876353610534,-1000.0,3500.0,7,15140.0,2162.8571428571427,15.285714285714286,16.857142857142858,5.714285714285714,2,0.0,tv,ChannelId_3,ProviderId_5,5,7,12860.0,0
CustomerId_2076,1500.0,1500.0,0.0,1500.0,1500.0,1,1500.0,1500.0,11.0,26.0,11.0,1,0.0,airtime,ChannelId_3,ProviderId_6,66,1,1500.0,1
CustomerId_2078,59930.0,7491.25,12771.07383056391,-1000.0,30000.0,8,63270.0,7908.75,9.375,24.125,9.25,4,0.0,financial_services,ChannelId_3,ProviderId_6,11,8,59930.0,0
CustomerId_2081,4000.0,4000.0,0.0,4000.0,4000.0,1,4000.0,4000.0,12.0,23.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_3,39,1,4000.0,1
CustomerId_2083,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,20.0,15.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,16,1,1000.0,0
CustomerId_2085,5000.0,5000.0,0.0,5000.0,5000.0,1,5000.0,5000.0,13.0,4.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,58,1,5000.0,1
CustomerId_2086,25480.0,12740.0,18752.47183706724,-520.0,26000.0,2,26520.0,13260.0,18.0,19.0,11.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,73,2,25480.0,1
CustomerId_2089,9920.0,1653.3333333333333,1385.7945975744985,-40.0,3000.0,6,10080.0,1680.0,16.0,19.0,11.0,4,0.0,financial_services,ChannelId_3,ProviderId_5,73,6,9920.0,1
CustomerId_2093,80000.0,6153.846153846154,9745.478899179812,-5000.0,20000.0,13,122000.0,9384.615384615385,11.0,14.23076923076923,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_6,13,13,80000.0,0
CustomerId_2094,482544.6,3260.4364864864865,7708.477286835114,-5000.0,50000.0,148,533876.0,3607.2702702702704,11.08108108108108,19.08108108108108,10.91891891891892,10,0.0,financial_services,ChannelId_3,ProviderId_6,10,148,482544.6,0
CustomerId_2097,100000.0,33333.333333333336,57951.12883571236,-5000.0,100000.0,3,112000.0,37333.333333333336,17.0,16.0,4.666666666666667,3,0.0,data_bundles,ChannelId_3,ProviderId_1,20,3,100000.0,0
